,wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
3175,0.0,0,14,0,0,0,[],[],[]
3176,0.21428571428571427,3,14,0,1,2,[],['aku'],"[('lah', 'akulah'), ('itu', 'tu')]"
3177,0.3333333333333333,6,18,2,0,4,"['panjang', 'aku']",[],"[('pancaindera', 'indla'), ('kelat', 'kela'), ('ku', 'm'), ('buka', 'bbuka')]"
3178,0.5,2,4,1,0,1,['apa'],[],"[('apa-apa', 'apa')]"
3179,0.0,0,9,0,0,0,[],[],[]
3180,0.14285714285714285,2,14,1,0,1,['se'],[],"[('sekelompok', 'kelompok')]"
3181,0.0,0,20,0,0,0,[],[],[]
3182,0.058823529411764705,1,17,0,0,1,[],[],"[('bagi', 'pagi')]"
3183,1.0,7,7,1,0,6,['zainal'],[],"[('Zainal', 'abidin,'), ('Abidin,', 'tan'), ('Tan', 'bi'), ('Byun', 'yun'), ('Sylvia', 'silvia'), ('Koh.', 'ko')]"
3184,0.0,0,9,0,0,0,[],[],[]
3185,0.14285714285714285,2,14,0,0,2,[],[],"[('terperangkap', 'terperangkatp'), ('tradisional', 'tadisional')]"
3186,0.0,0,7,0,0,0,[],[],[]
3187,0.1,1,10,0,0,1,[],[],"[('meninggal', 'meningkal')]"
3188,0.125,2,16,1,0,1,['menang'],[],"[('menangkis', 'kis')]"
3189,0.25,3,12,0,1,2,[],['pun'],"[('masa', 'punasa'), ('nak', 'hendak')]"
3190,0.25,2,8,0,1,1,[],['bukan'],"[('bukan', 'bukan-bukan')]"
3191,0.16666666666666666,2,12,1,0,1,['seakan'],[],"[('seakan-akan', 'akan')]"
3192,0.07692307692307693,1,13,0,0,1,[],[],"[('membetulkan', 'bebetulkan')]"
3193,0.0,0,6,0,0,0,[],[],[]
3194,0.06666666666666667,1,15,0,0,1,[],[],"[('azan', 'azam')]"
3195,0.14285714285714285,1,7,0,0,1,[],[],"[('gadai', 'ghadai')]"
3196,0.06666666666666667,1,15,0,0,1,[],[],"[('mentor', 'mentual')]"
3197,0.0,0,11,0,0,0,[],[],[]
3198,0.0,0,6,0,0,0,[],[],[]
3199,0.0625,1,16,0,0,1,[],[],"[('jururawat', 'jurulawat')]"
3200,0.0,0,13,0,0,0,[],[],[]
3201,0.0,0,14,0,0,0,[],[],[]
3202,0.25,2,8,0,0,2,[],[],"[('lelaki', 'laki'), ('menyibuk', 'menyebut')]"
3203,0.0,0,10,0,0,0,[],[],[]
3204,0.0,0,6,0,0,0,[],[],[]
3205,0.0,0,5,0,0,0,[],[],[]
3206,0.0,0,7,0,0,0,[],[],[]
3207,0.0,0,15,0,0,0,[],[],[]
3208,0.18181818181818182,2,11,0,1,1,[],['dia'],"[('sekali-sekala', 'sekalisekala')]"
3209,0.0,0,8,0,0,0,[],[],[]
3210,0.5,4,8,1,0,3,['mulutya'],[],"[('mulutnya', 'terkumat'), ('terkumat-kamit', 'kamit'), ('mantera', 'manatera')]"
3211,0.0,0,13,0,0,0,[],[],[]
3212,0.2,3,15,1,0,2,['men'],[],"[('kot', 'kut'), ('mencuba', 'cuba')]"
3213,0.2,2,10,0,1,1,[],['aje'],"[('lah', 'ajelah')]"
3214,0.0,0,16,0,0,0,[],[],[]
3215,0.0,0,6,0,0,0,[],[],[]
3216,0.0,0,5,0,0,0,[],[],[]
3217,0.0,0,11,0,0,0,[],[],[]
3218,0.1,1,10,0,0,1,[],[],"[('bergaul', 'berkawal')]"
3219,0.0,0,5,0,0,0,[],[],[]
3220,0.0,0,9,0,0,0,[],[],[]
3221,0.14285714285714285,1,7,0,0,1,[],[],"[('kena', 'kene')]"
3222,0.06666666666666667,1,15,0,0,1,[],[],"[('pegawai', 'pengawai')]"
3223,0.0,0,10,0,0,0,[],[],[]
3224,0.0,0,6,0,0,0,[],[],[]
3225,0.0,0,17,0,0,0,[],[],[]
3226,0.0,0,8,0,0,0,[],[],[]
3227,0.0,0,5,0,0,0,[],[],[]
3228,0.0,0,11,0,0,0,[],[],[]
3229,0.0,0,10,0,0,0,[],[],[]
3230,0.0,0,12,0,0,0,[],[],[]
3231,0.0,0,7,0,0,0,[],[],[]
3232,0.0,0,6,0,0,0,[],[],[]
3233,0.0,0,6,0,0,0,[],[],[]
3234,0.0,0,6,0,0,0,[],[],[]
3235,0.2,2,10,0,1,1,[],['alang'],"[('lah', 'alanglah')]"
3236,0.0,0,19,0,0,0,[],[],[]
3237,0.0,0,7,0,0,0,[],[],[]
3238,0.0,0,6,0,0,0,[],[],[]
3239,0.1,1,10,0,0,1,[],[],"[('serong', 'sayrung')]"
3240,0.0,0,5,0,0,0,[],[],[]
3241,0.0,0,8,0,0,0,[],[],[]
3242,0.2857142857142857,2,7,0,0,2,[],[],"[('kirim', 'kirian'), ('salam', 'salah')]"
3243,0.0,0,4,0,0,0,[],[],[]
3244,0.0,0,12,0,0,0,[],[],[]
3245,0.0,0,11,0,0,0,[],[],[]
3246,0.0625,1,16,0,0,1,[],[],"[('luar', 'duar')]"
3247,0.0,0,7,0,0,0,[],[],[]
3248,0.09090909090909091,1,11,0,0,1,[],[],"[('majnun', 'majidun')]"
3249,0.0,0,10,0,0,0,[],[],[]
3250,0.5,2,4,0,0,2,[],[],"[('kata', 'kata-kata'), ('kataku', 'aku')]"
3251,0.0,0,13,0,0,0,[],[],[]
3252,0.0,0,12,0,0,0,[],[],[]
3253,0.0,0,5,0,0,0,[],[],[]
3254,0.0,0,9,0,0,0,[],[],[]
3255,0.0,0,10,0,0,0,[],[],[]
3256,0.09090909090909091,1,11,0,0,1,[],[],"[('berlian', 'belian')]"
3257,0.4,2,5,0,1,1,[],['menekan'],"[('nekan', 'menekan-nekan')]"
3258,0.0,0,9,0,0,0,[],[],[]
3259,0.13333333333333333,2,15,1,0,1,['berhati'],[],"[('berhati-hati', 'hati')]"
3260,0.0,0,5,0,0,0,[],[],[]
3261,0.05263157894736842,1,19,0,0,1,[],[],"[('beberapa', 'bebapa')]"
3262,0.2222222222222222,2,9,1,0,1,['dengan'],[],"[('denganku', 'ku')]"
3263,0.25,2,8,0,1,1,[],['keluarga'],"[('tercinta', 'keluargaercinta')]"
3264,0.0,0,14,0,0,0,[],[],[]
3265,0.0,0,6,0,0,0,[],[],[]
3266,0.0,0,8,0,0,0,[],[],[]
3267,0.2,3,15,0,1,2,[],['.'],"[('sijil', 'seerja'), ('kontroversi', 'kotroversi')]"
3268,0.0,0,5,0,0,0,[],[],[]
3269,0.08333333333333333,1,12,0,0,1,[],[],"[('sejadah', 'jadah')]"
3270,0.13333333333333333,2,15,0,1,1,[],['entah'],"[('la', 'entahlah')]"
3271,0.0,0,13,0,0,0,[],[],[]
3272,0.0,0,8,0,0,0,[],[],[]
3273,0.0,0,12,0,0,0,[],[],[]
3274,0.0,0,11,0,0,0,[],[],[]
3275,0.1,1,10,1,0,0,['ya'],[],[]
3276,0.0,0,12,0,0,0,[],[],[]
3277,0.0,0,7,0,0,0,[],[],[]
3278,0.0,0,10,0,0,0,[],[],[]
3279,0.0,0,19,0,0,0,[],[],[]
3280,0.125,1,8,0,0,1,[],[],"[('dengan', 'dengar')]"
3281,0.1111111111111111,1,9,0,0,1,[],[],"[('kelebatan', 'kelibatan')]"
3282,0.0,0,5,0,0,0,[],[],[]
3283,0.0,0,8,0,0,0,[],[],[]
3284,0.0,0,10,0,0,0,[],[],[]
3285,0.0,0,6,0,0,0,[],[],[]
3286,0.14285714285714285,1,7,0,0,1,[],[],"[('meluahkan', 'menluahkan')]"
3287,0.0,0,8,0,0,0,[],[],[]
3288,0.0,0,11,0,0,0,[],[],[]
3289,0.0,0,14,0,0,0,[],[],[]
3290,0.05555555555555555,1,18,0,0,1,[],[],"[('tibi', 'tb')]"
3291,0.0,0,5,0,0,0,[],[],[]
3292,0.0,0,10,0,0,0,[],[],[]
3293,0.0,0,5,0,0,0,[],[],[]
3294,0.0,0,7,0,0,0,[],[],[]
3295,0.0,0,5,0,0,0,[],[],[]
3296,0.11764705882352941,2,17,0,1,1,[],['kertas'],"[('di', 'kertasi')]"
3297,0.21052631578947367,4,19,0,0,4,[],[],"[('bahru', 'baru'), ('othman', 'otman'), ('kit', 'kini'), ('siang', 'yang')]"
3298,0.0,0,8,0,0,0,[],[],[]
3299,0.0,0,11,0,0,0,[],[],[]
3300,0.0,0,5,0,0,0,[],[],[]
3301,0.07142857142857142,1,14,0,0,1,[],[],"[('sahaja', 'saja')]"
3302,0.0,0,11,0,0,0,[],[],[]
3303,0.0,0,7,0,0,0,[],[],[]
3304,0.0,0,7,0,0,0,[],[],[]
3305,0.125,1,8,0,0,1,[],[],"[('sekala', 'sekali')]"
3306,0.08333333333333333,1,12,0,0,1,[],[],"[('meninggal', 'minggal')]"
3307,0.0,0,6,0,0,0,[],[],[]
3308,0.0,0,13,0,0,0,[],[],[]
3309,0.1111111111111111,2,18,0,0,2,[],[],"[('singgah', 'sehingga'), ('pastel', 'pestal')]"
3310,0.4444444444444444,4,9,0,0,4,[],[],"[('What', 'what'), ('Diabetes', 'diabetes'), ('Metabolism', 'metobolisom'), ('Centre?', 'centre?')]"
3311,0.0,0,7,0,0,0,[],[],[]
3312,0.23076923076923078,3,13,0,1,2,[],['di'],"[('terpilih', 'terpiri'), ('universiti', 'diuniversiti')]"
3313,0.0,0,10,0,0,0,[],[],[]
3314,0.25,2,8,0,1,1,[],['ujar'],"[('jak', 'ujarjar')]"
3315,0.0,0,5,0,0,0,[],[],[]
3316,0.0,0,8,0,0,0,[],[],[]
3317,0.09090909090909091,1,11,0,0,1,[],[],"[('t-shirt', 'tshirt')]"
3318,0.25,2,8,0,1,1,[],['di'],"[('pinta', 'dipinta')]"
3319,0.0,0,9,0,0,0,[],[],[]
3320,0.75,3,4,0,0,3,[],[],"[('Brittany,', 'britney'), ('Armand', 'arman'), ('Gary', 'gary')]"
3321,0.0,0,9,0,0,0,[],[],[]
3322,0.0,0,9,0,0,0,[],[],[]
3323,0.0,0,11,0,0,0,[],[],[]
3324,0.0,0,12,0,0,0,[],[],[]
3325,0.08333333333333333,1,12,0,0,1,[],[],"[('itu', 'tu')]"
3326,0.0,0,9,0,0,0,[],[],[]
3327,0.0,0,10,0,0,0,[],[],[]
3328,0.0,0,4,0,0,0,[],[],[]
3329,0.0,0,17,0,0,0,[],[],[]
3330,0.0,0,12,0,0,0,[],[],[]
3331,0.0,0,4,0,0,0,[],[],[]
3332,0.0,0,4,0,0,0,[],[],[]
3333,0.0,0,10,0,0,0,[],[],[]
3334,0.0,0,11,0,0,0,[],[],[]
3335,0.0,0,10,0,0,0,[],[],[]
3336,0.0,0,7,0,0,0,[],[],[]
3337,0.45454545454545453,5,11,0,0,5,[],[],"[('Can', 'can'), ('Swedish', 'sweidiins'), ('Supplementary', 'suplementary'), ('Education', 'education'), ('School?', 'school?')]"
3338,0.05,1,20,0,0,1,[],[],"[('pangsa', 'bangsa')]"
3339,0.0,0,9,0,0,0,[],[],[]
3340,0.0,0,12,0,0,0,[],[],[]
3341,0.06666666666666667,1,15,0,0,1,[],[],"[('secara', 'scara')]"
3342,0.2857142857142857,4,14,1,0,3,['masjid'],[],"[('masjid-masjid', 'masjid'), ('khususnya', 'rususnya'), ('membabitkan', 'membitkan')]"
3343,0.0,0,12,0,0,0,[],[],[]
3344,0.1111111111111111,1,9,1,0,0,['en'],[],[]
3345,0.0,0,5,0,0,0,[],[],[]
3346,0.08333333333333333,1,12,0,0,1,[],[],"[('percutian', 'percucian')]"
3347,0.2,1,5,0,0,1,[],[],"[('pergelangan', 'pertgelangan')]"
3348,0.6666666666666666,6,9,1,0,5,['tong'],[],"[('Which', 'which'), ('I', 'i'), ('Tongtian', 'tian'), ('Kung', 'kong'), ('Temple?', 'temple?')]"
3349,0.0,0,6,0,0,0,[],[],[]
3350,0.0,0,4,0,0,0,[],[],[]
3351,0.18181818181818182,2,11,0,0,2,[],[],"[('datuk', 'dtuk'), ('zaman', 'zamanl')]"
3352,0.0,0,7,0,0,0,[],[],[]
3353,0.09090909090909091,1,11,0,0,1,[],[],"[('siantan', 'siatan')]"
3354,0.0,0,11,0,0,0,[],[],[]
3355,0.0,0,8,0,0,0,[],[],[]
3356,0.0,0,6,0,0,0,[],[],[]
3357,0.0,0,8,0,0,0,[],[],[]
3358,0.0,0,4,0,0,0,[],[],[]
3359,0.0,0,7,0,0,0,[],[],[]
3360,0.1875,3,16,1,0,2,['dia'],[],"[('diperbuat', 'berbuat'), ('berus', 'burus')]"
3361,0.07692307692307693,1,13,0,0,1,[],[],"[('lah', 'la')]"
3362,0.0,0,11,0,0,0,[],[],[]
3363,0.07142857142857142,1,14,0,0,1,[],[],"[('dibaling', 'dibalih')]"
3364,0.13333333333333333,2,15,1,0,1,['gara'],[],"[('gara-gara', 'gara')]"
3365,0.21428571428571427,3,14,1,0,2,['bukan'],[],"[('bukan-bukan', 'bukan'), ('pendekatan', 'penakawatan')]"
3366,0.0,0,10,0,0,0,[],[],[]
3367,0.0,0,6,0,0,0,[],[],[]
3368,0.0,0,5,0,0,0,[],[],[]
3369,0.0,0,7,0,0,0,[],[],[]
3370,0.08333333333333333,1,12,0,0,1,[],[],"[('berapa', 'beerapa')]"
3371,0.16666666666666666,2,12,2,0,0,"[',', ',']",[],[]
3372,0.2,2,10,0,2,0,[],"[',', '.']",[]
3373,0.2857142857142857,2,7,0,1,1,[],['berkali'],"[('kali', 'berkali-kali')]"
3374,0.0,0,7,0,0,0,[],[],[]
3375,0.0625,1,16,1,0,0,['dan'],[],[]
3376,0.2857142857142857,2,7,2,0,0,"[',', ',']",[],[]
3377,0.0,0,8,0,0,0,[],[],[]
3378,0.0,0,11,0,0,0,[],[],[]
3379,0.14285714285714285,1,7,0,0,1,[],[],"[('muda', 'mudah')]"
3380,0.0,0,5,0,0,0,[],[],[]
3381,0.0,0,11,0,0,0,[],[],[]
3382,0.18181818181818182,2,11,0,0,2,[],[],"[('u', 'you'), ('luah', 'luar')]"
3383,0.16666666666666666,2,12,1,0,1,['di'],[],"[('dilekat', 'lekat')]"
3384,0.0,0,11,0,0,0,[],[],[]
3385,0.0,0,9,0,0,0,[],[],[]
3386,0.0,0,11,0,0,0,[],[],[]
3387,0.0,0,13,0,0,0,[],[],[]
3388,1.0,8,8,1,0,7,['mks'],[],"[('Jalan', 'jalan'), ('Langgar', 'langgar'), ('Bedok,', 'beduk,'), ('Srenggun', 'strianggoon'), ('MKS', 'bac'), ('Backpackers', 'baakast'), ('Hostel', 'hostel.')]"
3389,0.0,0,10,0,0,0,[],[],[]
3390,0.8888888888888888,8,9,0,0,8,[],[],"[('Public', 'public'), ('Service', 'service'), ('Division,', 'division,'), ('One', 'w'), ('Shenton', 'schenanton'), ('Tower', 'tower'), ('Malta', 'malta'), ('Crescent.', 'rercent')]"
3391,0.05263157894736842,1,19,0,0,1,[],[],"[('memasukkan', 'memasokkan')]"
3392,0.0,0,4,0,0,0,[],[],[]
3393,0.1,2,20,0,0,2,[],[],"[('idris', 'idi'), ('jala', 'jalan')]"
3394,0.0,0,18,0,0,0,[],[],[]
3395,0.0,0,10,0,0,0,[],[],[]
3396,0.0,0,15,0,0,0,[],[],[]
3397,0.0,0,4,0,0,0,[],[],[]
3398,0.125,1,8,0,1,0,[],"[',']",[]
3399,0.0,0,7,0,0,0,[],[],[]
3400,0.0,0,7,0,0,0,[],[],[]
3401,0.5,3,6,1,0,2,['i'],[],"[(""I'm"", 'am'), ('ayam', 'aya')]"
3402,0.0,0,9,0,0,0,[],[],[]
3403,0.0,0,6,0,0,0,[],[],[]
3404,0.0,0,5,0,0,0,[],[],[]
3405,0.0,0,5,0,0,0,[],[],[]
3406,0.75,3,4,0,0,3,[],[],"[('Pedalworks,', 'peadalwerrs,'), ('Tanks', 'tanks'), ('Guardsmen.', 'guartsman')]"
3407,0.0,0,10,0,0,0,[],[],[]
3408,0.0,0,9,0,0,0,[],[],[]
3409,0.0,0,13,0,0,0,[],[],[]
3410,0.18181818181818182,2,11,0,2,0,[],"[',', ',']",[]
3411,0.0,0,8,0,0,0,[],[],[]
3412,0.0,0,5,0,0,0,[],[],[]
3413,0.0,0,6,0,0,0,[],[],[]
3414,0.0,0,4,0,0,0,[],[],[]
3415,0.0,0,13,0,0,0,[],[],[]
3416,0.1111111111111111,1,9,0,0,1,[],[],"[('ah', 'a')]"
3417,0.0,0,6,0,0,0,[],[],[]
3418,0.0,0,5,0,0,0,[],[],[]
3419,0.0,0,11,0,0,0,[],[],[]
3420,0.0,0,6,0,0,0,[],[],[]
3421,0.0,0,9,0,0,0,[],[],[]
3422,0.0,0,7,0,0,0,[],[],[]
3423,0.0,0,8,0,0,0,[],[],[]
3424,0.0,0,8,0,0,0,[],[],[]
3425,0.15,3,20,0,0,3,[],[],"[('menyerlah', 'menyelah'), ('penyertaan', 'penyataan'), ('memeriahkan', 'memberiahkan')]"
3426,0.2,3,15,1,0,2,['berkonsep'],[],"[('berkonsepkan', 'ke'), ('bangsar', 'bangsa')]"
3427,0.16666666666666666,1,6,0,0,1,[],[],"[('berkompromi', 'berkerompomi')]"
3428,0.0,0,15,0,0,0,[],[],[]
3429,0.0,0,6,0,0,0,[],[],[]
3430,0.23076923076923078,3,13,0,0,3,[],[],"[('aku', 'ak'), ('luah', 'luar'), ('aidi', 'id')]"
3431,0.14285714285714285,2,14,1,0,1,['pencipta'],[],"[('penciptanya', 'nyak')]"
3432,0.3333333333333333,3,9,1,0,2,['asa'],[],"[('dia', 'diri'), ('asrama', 'rama')]"
3433,0.0,0,11,0,0,0,[],[],[]
3434,0.16666666666666666,3,18,0,0,3,[],[],"[('ogos', 'rogas'), ('lepas', 'selepas'), ('imigresen', 'amikresen')]"
3435,0.2857142857142857,2,7,0,0,2,[],[],"[('mengungkit', 'mengukirt'), ('kisah', 'susah')]"
3436,0.2222222222222222,2,9,0,1,1,[],['kata'],"[('katanya', 'kata-katanya')]"
3437,0.14285714285714285,2,14,0,1,1,[],['usik'],"[('kak', 'sikap')]"
3438,0.0,0,12,0,0,0,[],[],[]
3439,0.14285714285714285,1,7,1,0,0,['ya'],[],[]
3440,0.0,0,9,0,0,0,[],[],[]
3441,0.14285714285714285,2,14,0,0,2,[],[],"[('bercerai', 'bercarai'), ('bekas', 'bekal')]"
3442,0.0,0,7,0,0,0,[],[],[]
3443,0.0,0,9,0,0,0,[],[],[]
3444,0.0,0,4,0,0,0,[],[],[]
3445,0.2,2,10,0,0,2,[],[],"[('menara', 'menaria'), ('gading', 'gadiing')]"
3446,0.0,0,6,0,0,0,[],[],[]
3447,0.3076923076923077,4,13,0,2,2,[],"['merekalah', 'yang']","[('bertanggungjawab', 'merekalahyang'), ('membunuh', 'bertanggungjabunuh')]"
3448,0.18181818181818182,2,11,1,0,1,['menjerit'],[],"[('menjerit-jerit', 'jerit')]"
3449,0.0,0,6,0,0,0,[],[],[]
3450,0.0,0,12,0,0,0,[],[],[]
3451,0.16666666666666666,2,12,0,0,2,[],[],"[('tetapi', 'tapi'), ('badan', 'manda')]"
3452,0.0,0,11,0,0,0,[],[],[]
3453,0.0,0,9,0,0,0,[],[],[]
3454,0.0,0,8,0,0,0,[],[],[]
3455,0.0,0,4,0,0,0,[],[],[]
3456,0.0,0,7,0,0,0,[],[],[]
3457,0.0,0,5,0,0,0,[],[],[]
3458,0.0,0,6,0,0,0,[],[],[]
3459,0.0,0,11,0,0,0,[],[],[]
3460,0.21428571428571427,3,14,0,0,3,[],[],"[('demi', 'diami'), ('ubah', 'ubaha'), ('feudal', 'fiudil')]"
3461,0.16666666666666666,1,6,0,0,1,[],[],"[('mencoretkan', 'mencorekan')]"
3462,0.07692307692307693,1,13,0,0,1,[],[],"[('lari', 'lhari')]"
3463,0.0,0,5,0,0,0,[],[],[]
3464,0.0,0,11,0,0,0,[],[],[]
3465,0.0,0,9,0,0,0,[],[],[]
3466,0.0,0,11,0,0,0,[],[],[]
3467,0.07692307692307693,1,13,0,0,1,[],[],"[('dihalau', 'dihala')]"
3468,0.1,1,10,0,0,1,[],[],"[('berhingus', 'berhinggus')]"
3469,0.0,0,5,0,0,0,[],[],[]
3470,0.0,0,6,0,0,0,[],[],[]
3471,0.09090909090909091,1,11,0,0,1,[],[],"[('beli-belah', 'belibelah')]"
3472,0.0,0,18,0,0,0,[],[],[]
3473,0.38461538461538464,5,13,1,1,3,['kecil'],['dimasukkan'],"[('ke', 'dimasukkane'), ('bonet', 'bunet'), ('kecuali', 'di')]"
3474,0.17647058823529413,3,17,0,1,2,[],['jean'],"[('t-shirt', 'tishrt'), ('biru', 'jinmbira')]"
3475,0.0,0,8,0,0,0,[],[],[]
3476,0.0,0,11,0,0,0,[],[],[]
3477,0.05555555555555555,1,18,0,0,1,[],[],"[('menggugat', 'menggukat')]"
3478,0.0,0,6,0,0,0,[],[],[]
3479,0.07692307692307693,1,13,0,0,1,[],[],"[('laki', 'lelaki')]"
3480,0.0,0,5,0,0,0,[],[],[]
3481,0.0,0,5,0,0,0,[],[],[]
3482,0.0,0,9,0,0,0,[],[],[]
3483,0.0,0,11,0,0,0,[],[],[]
3484,0.0,0,5,0,0,0,[],[],[]
3485,0.0,0,18,0,0,0,[],[],[]
3486,0.35714285714285715,5,14,1,0,4,['sekali'],[],"[('kena', 'tergena'), ('sekalipun', 'pun'), ('takkan', 'tah'), ('lah', 'kkala')]"
3487,0.4,2,5,0,1,1,[],['berseri'],"[('seri', 'berseri-seri')]"
3488,0.2,1,5,0,0,1,[],[],"[('ni', 'ini')]"
3489,0.1111111111111111,2,18,0,0,2,[],[],"[('pembayaran', 'pembaaran'), ('menjejaskan', 'menjelaskan')]"
3490,0.0,0,11,0,0,0,[],[],[]
3491,0.625,10,16,1,0,9,['oy'],[],"[('The', 'the'), ('Ooi', 'kok'), ('Kok', 'chuen,'), ('Chuen,', 'natharajan'), ('Natarajan', 'chandras'), ('Chandrasekaran', 'sagaran'), ('Yeo', 'yeo'), ('Chuao', 'chiao'), ('Tong.', 'tong.')]"
3492,1.0,2,2,0,0,2,[],[],"[('Jovoi', 'jewoy'), ('Clues', 'close')]"
3493,0.0,0,8,0,0,0,[],[],[]
3494,0.0,0,5,0,0,0,[],[],[]
3495,0.0,0,12,0,0,0,[],[],[]
3496,0.0,0,8,0,0,0,[],[],[]
3497,0.0,0,11,0,0,0,[],[],[]
3498,0.0,0,5,0,0,0,[],[],[]
3499,0.2222222222222222,4,18,0,0,4,[],[],"[('burung', 'buru'), ('dipasar', 'dipasang'), ('burung', 'burun'), ('yang', 'ia')]"
3500,0.14285714285714285,1,7,0,0,1,[],[],"[('kemeja', 'meja')]"
3501,0.0,0,11,0,0,0,[],[],[]
3502,0.0,0,6,0,0,0,[],[],[]
3503,0.0,0,8,0,0,0,[],[],[]
3504,0.1111111111111111,1,9,0,0,1,[],[],"[('tau', 'tahu')]"
3505,0.0,0,7,0,0,0,[],[],[]
3506,0.0,0,4,0,0,0,[],[],[]
3507,0.0,0,11,0,0,0,[],[],[]
3508,0.0,0,7,0,0,0,[],[],[]
3509,0.0,0,9,0,0,0,[],[],[]
3510,0.0,0,11,0,0,0,[],[],[]
3511,0.16666666666666666,3,18,0,0,3,[],[],"[('yang', 'ya'), ('tepi', 'terpiki'), ('kiri', 'di')]"
3512,0.0,0,6,0,0,0,[],[],[]
3513,0.0,0,7,0,0,0,[],[],[]
3514,0.0,0,5,0,0,0,[],[],[]
3515,0.3333333333333333,6,18,0,1,5,[],['memperluas'],"[('bidang', 'mempeluang'), ('kerja', 'sebelan'), ('sama', 'kerjasama'), ('dari', 'lari'), ('selama', 'slama')]"
3516,0.08333333333333333,1,12,0,0,1,[],[],"[('prasangka', 'pasanganka')]"
3517,0.07692307692307693,1,13,0,0,1,[],[],"[('diarahkan', 'diarapkan')]"
3518,0.14285714285714285,1,7,0,0,1,[],[],"[('mengejek', 'mengajar')]"
3519,0.0,0,10,0,0,0,[],[],[]
3520,0.08333333333333333,1,12,0,0,1,[],[],"[('timun', 'timbun')]"
3521,0.75,3,4,0,0,3,[],[],"[('Bartley,', 'bartley,'), ('Pascal', 'pascel'), ('Rosalind.', 'rosaland.')]"
3522,0.0,0,13,0,0,0,[],[],[]
3523,0.0,0,9,0,0,0,[],[],[]
3524,0.46153846153846156,6,13,1,0,5,['hidu'],[],"[('daranya', 'darangnya'), ('itu', 'ke'), ('hilir', 'di'), ('dibawa', 'bawah'), ('muhrim', 'murim')]"
3525,0.0,0,5,0,0,0,[],[],[]
3526,0.0,0,8,0,0,0,[],[],[]
3527,0.0,0,11,0,0,0,[],[],[]
3528,0.0,0,17,0,0,0,[],[],[]
3529,0.0,0,6,0,0,0,[],[],[]
3530,0.0,0,7,0,0,0,[],[],[]
3531,0.0,0,14,0,0,0,[],[],[]
3532,0.0,0,8,0,0,0,[],[],[]
3533,0.0,0,6,0,0,0,[],[],[]
3534,0.0,0,8,0,0,0,[],[],[]
3535,0.16666666666666666,2,12,0,1,1,[],['lepas'],"[('ni', 'lepasnyi')]"
3536,0.0,0,15,0,0,0,[],[],[]
3537,0.08333333333333333,1,12,0,0,1,[],[],"[('setahun', 'setahu')]"
3538,0.18181818181818182,2,11,1,0,1,['ku'],[],"[('kulihat', 'lihat')]"
3539,0.0,0,15,0,0,0,[],[],[]
3540,0.0,0,11,0,0,0,[],[],[]
3541,0.1,1,10,0,0,1,[],[],"[('haris', 'aris')]"
3542,0.0,0,5,0,0,0,[],[],[]
3543,0.0,0,12,0,0,0,[],[],[]
3544,0.17647058823529413,3,17,1,0,2,['.'],[],"[('pernah', 'mereka'), ('mereka', 'pernah')]"
3545,0.1111111111111111,1,9,0,0,1,[],[],"[('angkat', 'engkau')]"
3546,0.0,0,9,0,0,0,[],[],[]
3547,0.0,0,7,0,0,0,[],[],[]
3548,0.0,0,5,0,0,0,[],[],[]
3549,0.13333333333333333,2,15,0,1,1,[],['ke'],"[('luar', 'keluar')]"
3550,0.0,0,11,0,0,0,[],[],[]
3551,0.0,0,7,0,0,0,[],[],[]
3552,0.2,1,5,0,0,1,[],[],"[('ni', 'ini')]"
3553,0.0,0,10,0,0,0,[],[],[]
3554,0.0,0,11,0,0,0,[],[],[]
3555,0.2,2,10,1,0,1,['terhan'],[],"[('terhantuk', 'tuk')]"
3556,0.0,0,5,0,0,0,[],[],[]
3557,0.0,0,10,0,0,0,[],[],[]
3558,0.0,0,6,0,0,0,[],[],[]
3559,0.21428571428571427,3,14,0,0,3,[],[],"[('senang', 'selang'), ('bumi', 'bunyi'), ('hon', 'hown')]"
3560,0.0,0,9,0,0,0,[],[],[]
3561,0.0,0,13,0,0,0,[],[],[]
3562,0.0,0,6,0,0,0,[],[],[]
3563,0.0,0,4,0,0,0,[],[],[]
3564,0.0,0,9,0,0,0,[],[],[]
3565,0.14285714285714285,2,14,0,0,2,[],[],"[('mengungkit', 'mengukir'), ('penyibuk', 'penyebuk')]"
3566,0.0,0,12,0,0,0,[],[],[]
3567,0.0,0,5,0,0,0,[],[],[]
3568,0.0,0,10,0,0,0,[],[],[]
3569,0.125,2,16,0,0,2,[],[],"[('keputusan', 'putusan'), ('pulau', 'pelau')]"
3570,0.75,3,4,0,0,3,[],[],"[('Fugu,', 'fugo,'), ('Gyoza', 'gyoza'), ('Jokbal.', 'jokba.')]"
3571,0.5,2,4,1,0,1,['sia-'],[],"[('sia-sia', 'sia')]"
3572,0.8888888888888888,8,9,0,0,8,[],[],"[('Wan', 'wan'), ('Kam', 'cam'), ('Fook,', 'fuo,'), ('Rex', 'rex'), ('Shelley', 'shelley'), ('Gordon', 'goden'), ('Arthur', 'arthu'), ('Ransom.', 'ransom')]"
3573,0.0,0,6,0,0,0,[],[],[]
3574,0.0,0,7,0,0,0,[],[],[]
3575,0.0,0,8,0,0,0,[],[],[]
3576,0.0,0,10,0,0,0,[],[],[]
